OPEN 6.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jul 19 2017 08:13:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LED2x3-si2529.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
2569,13:32:53,19417,0,29.71805448,0.227476854,176.3867193,2.115167557,0.964611043,26.83212471,6,1.420000017,1,2.840000033,25.33174515,26.83212471,25.05158043,450.1884155,404.3662415,22.93856812,26.02619362,70.09937286,79.53502655,400.3305054,1800.883667,0.068623111,99.10825348,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667217509,0.002115168,299.9821247,298.4817451,288.1413803,2.098060087,3.544021638,35.75909688,9.73290326,26.08193493,3.390652736,0.210607707,2.579410594,0.811242142,0.133048131,17.48137969,0.436205353,73.99714577,390.2397016,0.056351294
2570,13:32:57,19421,0,29.59339034,0.228364754,178.169921,2.123497357,0.96491958,26.83977127,6,1.420000017,1,2.840000033,25.3298893,26.83977127,25.04956627,450.0619507,404.4190674,22.93899155,26.03889465,70.10912323,79.58345795,400.3100281,1801.053345,0.28307572,99.10927582,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66718338,0.002123497,299.9897713,298.4798893,288.1685287,2.092715328,3.545615572,35.77481061,9.735915953,26.08483028,3.391233336,0.211368581,2.580695992,0.810537343,0.133534,17.65829184,0.440557667,74.00766443,390.3517869,0.056106768
2571,13:33:01,19425,0,29.62838518,0.230020624,179.4912745,2.129066921,0.961013788,26.82370949,6,1.420000017,1,2.840000033,25.32966232,26.82370949,25.05030251,450.1961975,404.5000916,22.9368248,26.04464531,70.10312653,79.60173798,400.3351135,1800.938232,0.08210168,99.10883331,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667225189,0.002129067,299.9737095,298.4796623,288.1501107,2.091818562,3.542268198,35.74119561,9.696550302,26.07668591,3.389600381,0.212786379,2.581254411,0.80834597,0.134439459,17.78917081,0.443736054,74.10276131,390.4161762,0.056236019
2572,13:33:05,19429,0,29.58024526,0.230272313,180.0724807,2.132880997,0.961751967,26.82956696,6,1.420000017,1,2.840000033,25.32924652,26.82956696,25.05151939,450.1296692,404.5065308,22.93639183,26.0495491,70.10344696,79.61858368,400.3627625,1800.976807,0.171558008,99.10868835,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667271271,0.002132881,299.979567,298.4792465,288.1562826,2.08902546,3.54348861,35.75356176,9.704012662,26.07940674,3.390145834,0.213001748,2.581736644,0.80840919,0.134577013,17.84674737,0.445165818,74.09368812,390.4454988,0.056133557
2573,13:33:09,19433.5,0,29.49582732,0.229085844,179.6989345,2.130592255,0.965319885,26.84626961,6,1.420000017,1,2.840000033,25.32911301,26.84626961,25.05079842,450.080719,404.5822144,22.93827629,26.0483036,70.11077881,79.61657715,400.3361511,1800.859009,0.023282824,99.11013031,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667226919,0.002130592,299.9962696,298.479113,288.137435,2.087633245,3.546970649,35.78817461,9.739871007,26.08769131,3.391807136,0.211986185,2.581650765,0.810156372,0.133928408,17.80998481,0.444159254,74.0126173,390.5613107,0.055895536
2574,13:33:13,19437.5,0,29.52259826,0.229205388,179.6314256,2.136788066,0.967627211,26.85984993,6,1.420000017,1,2.840000033,25.32835388,26.85984993,25.04945374,450.1613464,404.618042,22.93491173,26.05401993,70.10256958,79.63639832,400.329071,1800.904053,0.196067005,99.10857391,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667215118,0.002136788,300.0098499,298.4783539,288.144642,2.082480626,3.54980397,35.81732468,9.763304751,26.09410191,3.393093139,0.212088544,2.58217676,0.81091638,0.133993779,17.80301442,0.443953079,73.97183907,390.5844127,0.055912136
2575,13:33:17,19441.5,0,29.43610594,0.229824909,180.8973234,2.137064616,0.965363329,26.84992981,6,1.420000017,1,2.840000033,25.32764435,26.84992981,25.04986,450.0957642,404.6839905,22.93622589,26.05557632,70.11061096,79.64572906,400.3491516,1800.851929,0.198512882,99.11009979,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667248586,0.002137065,299.9999298,298.4776443,288.1363022,2.083534269,3.547734099,35.79588867,9.740312348,26.08878708,3.392026924,0.212618883,2.58237077,0.809656154,0.134332482,17.92875178,0.447008846,74.02309487,390.6914755,0.055771671
2576,13:33:21,19445.5,0,29.46630858,0.230040738,180.9394383,2.13938148,0.965566545,26.85251045,6,1.420000017,1,2.840000033,25.32864189,26.85251045,25.04971504,450.223053,404.760376,22.93596649,26.05896187,70.10565186,79.65133667,400.3140259,1800.807983,0.112737492,99.11008453,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667190043,0.002139381,300.0025105,298.4786419,288.1292709,2.082016649,3.548272458,35.80132612,9.742364253,26.09057617,3.392385804,0.212803592,2.582705914,0.80967989,0.134450452,17.93292302,0.447028536,74.02327678,390.7535041,0.05582017
2577,13:33:26,19450,0,29.36758866,0.230942903,182.4563301,2.14132975,0.962966941,26.84107399,6,1.420000017,1,2.840000033,25.32688141,26.84107399,25.04804039,450.0570984,404.7442017,22.9354248,26.06105423,70.11152649,79.66629028,400.3400574,1800.875366,0.185040042,99.11035156,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667233429,0.00214133,299.991074,298.4768814,288.1400522,2.082495454,3.545887187,35.77716284,9.716108615,26.0839777,3.391062359,0.213575396,2.582920247,0.808142113,0.134943411,18.08331102,0.450794179,74.08369802,390.7842565,0.055674187
2578,13:33:30,19454,0,29.39431534,0.229249345,180.8413061,2.136208048,0.96721745,26.85918808,6,1.420000017,1,2.840000033,25.32727242,26.85918808,25.04855919,450.1894836,404.8405151,22.93801498,26.05610275,70.11832428,79.64987946,400.3505249,1800.709839,0.161753878,99.11107635,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667250875,0.002136208,300.0091881,298.4772724,288.1135678,2.082362149,3.54966584,35.81502664,9.758923887,26.09323025,3.392918255,0.21212618,2.582448389,0.810469865,0.134017815,17.9233765,0.446697648,73.98222428,390.8678654,0.055636624
2579,13:33:34,19458,0,29.31656262,0.230037685,182.1779863,2.138001436,0.964946713,26.84956551,6,1.420000017,1,2.840000033,25.3256321,26.84956551,25.04860878,450.1328125,404.8958435,22.9384079,26.05932808,70.12483215,79.66577148,400.3216553,1800.874268,0.263467461,99.10890198,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667202759,0.002138001,299.9995655,298.4756321,288.1398764,2.082866955,3.547658105,35.79555453,9.736226451,26.0875988,3.391788582,0.212800979,2.582711392,0.80907719,0.134448783,18.05546019,0.449937902,74.03550322,390.9601537,0.055516309
2580,13:33:38,19462.5,0,29.2629158,0.229389693,182.0577873,2.134544447,0.965912573,26.85279274,6,1.420000017,1,2.840000033,25.3256321,26.85279274,25.04848862,450.11203,404.9558716,22.94011307,26.05610085,70.13078308,79.65674591,400.3083496,1800.742676,0.218124077,99.1099472,9.982555389,-0.372384161,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667180583,0.002134544,300.0027927,298.4756321,288.1188217,2.083966744,3.548331352,35.80196995,9.745869108,26.08921242,3.392112241,0.21224634,2.582418779,0.809693462,0.134094554,18.04373769,0.449574386,74.00891681,391.0456829,0.055382703
2581,13:33:42,19466.5,0,29.26265762,0.229884132,182.5294175,2.133941994,0.963719998,26.84348488,6,1.420000017,1,2.840000033,25.32531166,26.84348488,25.04890633,450.130127,404.9797974,22.944067,26.05881119,70.14373016,79.666008,400.3540344,1800.642944,0.272044897,99.10927582,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667256724,0.002133942,299.9934849,298.4753117,288.1028647,2.08535515,3.546389903,35.78262351,9.723812325,26.08439827,3.391146699,0.212669569,2.582669905,0.808476794,0.134364854,18.09035838,0.450712403,74.05812058,391.0697314,0.055415627
2582,13:33:46,19470.5,0,29.16789866,0.228938417,182.4715061,2.130886295,0.966017539,26.85290527,6,1.420000017,1,2.840000033,25.32618332,26.85290527,25.05015373,450.0744934,405.066803,22.94488144,26.05524254,70.14315796,79.65161133,400.3455811,1800.592529,0.12009003,99.11008453,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667242635,0.002130886,300.0029053,298.4761833,288.0947982,2.085648087,3.54835483,35.80215723,9.746914696,26.0895443,3.392178813,0.211859939,2.582337291,0.809841522,0.133847784,18.08476639,0.450472625,74.00245105,391.2017809,0.055176027
2583,13:33:50,19474.5,0,29.1504607,0.228643507,182.3586244,2.129338341,0.966471073,26.85453796,6,1.420000017,1,2.840000033,25.326828,26.85453796,25.05033112,450.0684814,405.0879211,22.94589615,26.05399323,70.14387512,79.6450882,400.3466797,1800.548706,0.210772946,99.11050415,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667244466,0.002129338,300.004538,298.476828,288.0877865,2.086230044,3.548695477,35.80544269,9.75144947,26.09068298,3.392407231,0.211607363,2.582224404,0.810182827,0.133686486,18.07365521,0.450170481,73.99021551,391.2311882,0.055129778
2584,13:33:55,19479,0,29.16417083,0.228334567,182.0421952,2.130500246,0.968197834,26.86307335,6,1.420000017,1,2.840000033,25.32549286,26.86307335,25.05091095,450.1571045,405.1566772,22.94492149,26.05460167,70.14630127,79.65309143,400.3609619,1800.498291,0.071074009,99.1102829,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66726827,0.0021305,300.0130733,298.4754929,288.0797201,2.08415034,3.550476776,35.82349553,9.768893859,26.0942831,3.393129495,0.21134272,2.582278942,0.810850553,0.133517485,18.04225346,0.449313082,73.95394435,391.2934272,0.0551199
2585,13:33:59,19483,0,29.08270876,0.228333022,182.6525952,2.131111546,0.968477911,26.86346245,6,1.420000017,1,2.840000033,25.32689667,26.86346245,25.05262184,450.0463562,405.1646423,22.94192505,26.05270958,70.13098145,79.64030457,400.3344421,1800.552612,0.0906808,99.10984802,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66722407,0.002131112,300.0134624,298.4768967,288.0884115,2.084069943,3.550557998,35.82447223,9.77176265,26.09517956,3.393309365,0.211341396,2.582080087,0.811229278,0.13351664,18.10267095,0.450810797,73.94700501,391.3401154,0.054954223
2586,13:34:03,19487,0,29.12645067,0.228197298,182.2215845,2.128843143,0.967990627,26.85940552,6,1.420000017,1,2.840000033,25.32688713,26.85940552,25.04931641,450.1234436,405.1769104,22.94142723,26.04895401,70.12983704,79.62926483,400.3291016,1800.503296,0.351687998,99.1103363,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667215169,0.002128843,300.0094055,298.4768871,288.0805209,2.085727011,3.549711219,35.81575194,9.766797927,26.09314632,3.392901417,0.211225115,2.581720592,0.811180825,0.133442384,18.06004252,0.449733388,73.95291714,391.3315907,0.055042477
2587,13:34:07,19491,0,29.07867355,0.22754801,182.0623947,2.123299227,0.968024051,26.85771179,6,1.420000017,1,2.840000033,25.32633209,26.85771179,25.04890633,450.113678,405.2409668,22.94552422,26.04503632,70.14472198,79.61995697,400.3206482,1800.670532,0.291653901,99.11038971,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66720108,0.002123299,300.0077118,298.4763321,288.1072787,2.089094902,3.54935775,35.81216622,9.767129904,26.09202194,3.39267584,0.210668699,2.581333699,0.811342141,0.133087078,18.04427489,0.449269471,73.94401064,391.4183581,0.05493339
2588,13:34:11,19495.5,0,29.04761458,0.228534573,183.2659769,2.12670086,0.965712554,26.84758568,6,1.420000017,1,2.840000033,25.32618141,26.84758568,25.04986763,450.1537476,405.3282776,22.94269943,26.04696083,70.13693237,79.62680817,400.3477478,1800.623901,0.09313143,99.11070251,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667246246,0.002126701,299.9975857,298.4761814,288.0998178,2.088634986,3.54724514,35.79073753,9.743776701,26.08688354,3.391645124,0.211514055,2.581532586,0.810112538,0.133626899,18.16361972,0.452142096,73.99937139,391.5204328,0.054901483
2589,13:34:15,19499.5,0,28.97438234,0.226935352,182.3934618,2.119914077,0.968897534,26.86003494,6,1.420000017,1,2.840000033,25.32603264,26.86003494,25.04984665,450.0588684,405.3462524,22.94663239,26.04107285,70.14946747,79.60939026,400.3391113,1800.635986,0.232828483,99.11054993,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667231852,0.002119914,300.0100349,298.4760326,288.1017514,2.09042703,3.549842584,35.81700017,9.775927328,26.09303379,3.39287884,0.210143458,2.58094505,0.811933789,0.132751696,18.0771163,0.449969528,73.9188406,391.5732187,0.054696099
2590,13:34:19,19503.5,0,28.93113682,0.226297465,182.1964584,2.116183801,0.969713078,26.86117554,6,1.420000017,1,2.840000033,25.32533455,26.86117554,25.04939461,450.0480042,405.4014282,22.9463253,26.03539848,70.15102386,79.59487915,400.3313599,1800.588379,0.165430501,99.10997009,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667218933,0.002116184,300.0111755,298.4753345,288.0941342,2.092026331,3.550080643,35.81961169,9.784213206,26.09325504,3.392923229,0.209596364,2.580367565,0.812555664,0.132402381,18.05748554,0.44942234,73.8932492,391.6489514,0.054584997
2591,13:34:23,19507.5,0,28.97384856,0.225515437,181.2051538,2.113017989,0.971370119,26.86572075,6,1.420000017,1,2.840000033,25.32481194,26.86572075,25.05127144,450.1519165,405.4436951,22.94384193,26.02827644,70.14556122,79.57551575,400.3365479,1800.727295,0.289200991,99.10987854,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66722758,0.002113018,300.0157207,298.4748119,288.1163607,2.093229931,3.551029436,35.82921792,9.800941475,26.09526634,3.393326778,0.208925336,2.579659317,0.813667461,0.13197396,17.95922079,0.446930501,73.84892238,391.6709151,0.054629726
2592,13:34:27,19512,0,28.9520556,0.225263943,181.1590487,2.109131058,0.970594784,26.8608532,6,1.420000017,1,2.840000033,25.32510185,26.8608532,25.05171967,450.1332397,405.4577942,22.94686699,26.02578735,70.15375519,79.5667038,400.316803,1800.63562,0.25978896,99.11010742,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667194672,0.002109131,300.0108532,298.4751019,288.1016928,2.095804776,3.550013364,35.81888323,9.793095872,26.09297752,3.392867551,0.208709465,2.57941858,0.813448971,0.131836143,17.95469278,0.446801249,73.86034539,391.6953736,0.054593671
2593,13:34:31,19516,0,28.87450956,0.224279239,180.941797,2.106044582,0.973110024,26.8712616,6,1.420000017,1,2.840000033,25.32565689,26.8712616,25.05301285,450.1194763,405.5643005,22.94801903,26.02227211,70.15512848,79.55352783,400.3392944,1800.658569,0.274492294,99.11034393,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667232157,0.002106045,300.0212616,298.4756569,288.1053647,2.096070506,3.552186363,35.84072279,9.818450685,26.09845924,3.39396749,0.207863902,2.579076339,0.814891151,0.131296344,17.93320373,0.446148235,73.7999737,391.8387416,0.054383036
2594,13:34:35,19520,0,28.85154919,0.224518301,181.3512493,2.109329334,0.973662928,26.87459946,6,1.420000017,1,2.840000033,25.32576752,26.87459946,25.05312729,450.1065063,405.5858154,22.94479942,26.02369499,70.14491272,79.55744934,400.3585205,1800.685547,0.183808908,99.110466,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667264201,0.002109329,300.0245995,298.4757675,288.1096811,2.093956112,3.552883466,35.84771224,9.824017252,26.10018349,3.394313534,0.208069234,2.579220538,0.815092996,0.131427422,17.97380683,0.447134102,73.79216174,391.8711707,0.054329544
2595,13:34:40,19524.5,0,28.83034943,0.224362426,181.4234017,2.103577869,0.971648592,26.86280251,6,1.420000017,1,2.840000033,25.32652283,26.86280251,25.05363464,450.1193237,405.6305542,22.94841385,26.01914978,70.15284729,79.5400238,400.3296814,1800.661377,0.317382842,99.11052704,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667216136,0.002103578,300.0128025,298.4765228,288.1058139,2.098666138,3.55042024,35.82283685,9.80368707,26.09466267,3.393205652,0.207935355,2.578771648,0.814434004,0.131341957,17.98096896,0.447262663,73.82730214,391.9259868,0.054307879
2596,13:34:44,19528.5,0,28.86105335,0.223571771,180.4710353,2.101131782,0.973697117,26.87003899,6,1.420000017,1,2.840000033,25.32660484,26.87003899,25.05322456,450.1737366,405.6423645,22.94661522,26.01366234,70.14718628,79.52305603,400.3473511,1800.70459,0.182585523,99.11076355,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667245585,0.002101132,300.020039,298.4766048,288.1127279,2.099017688,3.551931054,35.83799506,9.824332718,26.09832191,3.39393993,0.207256065,2.578233937,0.815705993,0.130908336,17.88662211,0.444901842,73.7763814,391.923202,0.054328605
2597,13:34:48,19532.5,0,28.76675089,0.224033073,181.7124142,2.098558386,0.970663362,26.85348129,6,1.420000017,1,2.840000033,25.32603455,26.85348129,25.05269241,450.1219788,405.735321,22.94635963,26.00951767,70.14846039,79.51273346,400.366394,1800.595581,0.136017114,99.11032104,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667277323,0.002098558,300.0034813,298.4760345,288.0952865,2.102400014,3.548475008,35.80328437,9.793766699,26.08975792,3.392221664,0.207652435,2.577811646,0.814410018,0.131161353,18.00957571,0.447859491,73.83708965,392.0609854,0.054176601
2598,13:34:52,19536.5,0,28.77877055,0.222826768,180.5434687,2.093837847,0.973339833,26.86328697,6,1.420000017,1,2.840000033,25.32740402,26.86328697,25.05439186,450.1773682,405.7748413,22.94663811,26.00296783,70.14411926,79.48681641,400.3609619,1800.671265,0.232828632,99.11105347,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66726827,0.002093838,300.013287,298.477404,288.1073959,2.103811918,3.550521368,35.82366693,9.820699095,26.0953455,3.39334266,0.206615675,2.577181535,0.816161125,0.130499574,17.89385338,0.444935098,73.76955568,392.0947921,0.054144997
2599,13:34:56,19541,0,28.73473268,0.222405018,180.5414737,2.092369917,0.974358161,26.86728287,6,1.420000017,1,2.840000033,25.32597923,26.86728287,25.05124092,450.1714478,405.8321533,22.94684029,26.0012722,70.15024567,79.48786926,400.3295593,1800.653809,0.240182385,99.11043549,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667215932,0.00209237,300.0172829,298.4759792,288.1046029,2.103789937,3.551355573,35.83230722,9.831035014,26.09663105,3.393600618,0.206253009,2.576997411,0.816603207,0.130268096,17.89354408,0.444867348,73.74457133,392.1730376,0.05403305
2600,13:35:00,19545,0,28.69236253,0.222087522,180.6148466,2.090298002,0.974675579,26.86616135,6,1.420000017,1,2.840000033,25.32528114,26.86616135,25.04915619,450.1540222,405.8779602,22.94450378,25.99602318,70.14516449,79.47416687,400.3170166,1800.640259,0.123766474,99.10923004,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667195028,0.002090298,300.0161613,298.4752811,288.102435,2.104906987,3.551121421,35.83038047,9.834357294,26.09572124,3.393418056,0.205979927,2.576445841,0.816972214,0.130093802,17.90059838,0.444997916,73.73166016,392.2389852,0.053934861
2601,13:35:04,19549,0,28.55357512,0.221243139,180.8711051,2.087250984,0.976707789,26.87383461,6,1.420000017,1,2.840000033,25.32551193,26.87383461,25.05213165,449.9256897,405.8644104,22.94457817,25.99132729,70.14538574,79.45980835,400.3612671,1800.579346,0.241407245,99.1105957,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667268778,0.002087251,300.0238346,298.4755119,288.0926889,2.10533354,3.552723719,35.84605353,9.854726245,26.09967327,3.394211134,0.205253385,2.57601593,0.818195203,0.129630112,17.92624297,0.445644162,73.68135576,392.2914083,0.053630186
2602,13:35:08,19553,0,28.5271026,0.220452716,180.2771577,2.083787782,0.978315147,26.87888145,6,1.420000017,1,2.840000033,25.32629967,26.87888145,25.05140305,449.8323975,405.8087158,22.94406891,25.98608017,70.13964844,79.43902588,400.3216553,1800.560181,0.193617791,99.10932159,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667202759,0.002083788,300.0288815,298.4762997,288.0896225,2.106500033,3.553777924,35.85715114,9.87107097,26.10259056,3.394796668,0.204572908,2.575462777,0.819333892,0.129195852,17.86714679,0.44424171,73.63897746,392.2482975,0.053555533
2603,13:35:13,19557.5,0,28.57043453,0.220673395,180.0592892,2.084002053,0.977515929,26.8741951,6,1.420000017,1,2.840000033,25.32471657,26.8741951,25.04904747,449.7989502,405.7124023,22.94201088,25.98420906,70.14011383,79.44096375,400.3389893,1800.64978,0.153179079,99.10954285,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667231649,0.002084002,300.0241951,298.4747166,288.1039584,2.107001477,3.55279901,35.84719401,9.862984946,26.09945583,3.394167495,0.204762927,2.575283081,0.818884414,0.129317113,17.84559384,0.443810167,73.65531568,392.1313861,0.053664778
2604,13:35:17,19561.5,0,28.57083382,0.219706223,179.1479803,2.076122878,0.977807026,26.87149239,6,1.420000017,1,2.840000033,25.32357216,26.87149239,25.0466423,449.792511,405.7102966,22.94481468,25.97552872,70.15359497,79.41998291,400.34021,1800.757446,0.256112576,99.10972595,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667233683,0.002076123,300.0214924,298.4735722,288.121185,2.111535589,3.552234559,35.84143256,9.865903844,26.09753227,3.393781466,0.203929929,2.574427533,0.819353933,0.128785551,17.75530724,0.441566265,73.6351481,392.1290906,0.053651148
2605,13:35:21,19565.5,0,28.58806306,0.219301123,178.6382385,2.075116768,0.979012559,26.87598228,6,1.420000017,1,2.840000033,25.32264137,26.87598228,25.04657745,449.8283691,405.7207642,22.94338036,25.97264481,70.15357971,79.41610718,400.3388672,1800.817993,0.389683306,99.11042023,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667231445,0.002075117,300.0259823,298.4726414,288.1308725,2.11141786,3.5531723,35.85064307,9.877998267,26.09931183,3.394138594,0.203580872,2.574159741,0.819978853,0.128562819,17.70491089,0.440298487,73.60602905,392.1313681,0.053661961
2606,13:35:25,19569.99999,0,28.69250102,0.219842131,178.3644872,2.073501664,0.976030387,26.8601265,6,1.420000017,1,2.840000033,25.32009125,26.8601265,25.04572296,449.9930725,405.7275085,22.94235039,25.96943092,70.16080475,79.41802216,400.3171997,1800.864746,0.166656747,99.11003876,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667195333,0.002073502,300.0101265,298.4700912,288.1383529,2.114229071,3.549861692,35.8173777,9.847946775,26.09010887,3.392292064,0.204047015,2.573831305,0.818460758,0.128860264,17.67771124,0.439616451,73.66704015,392.0884677,0.053908538
2607,13:35:29,19573.99999,0,28.67479476,0.21912924,177.9766363,2.07162177,0.978080016,26.86800957,6,1.420000017,1,2.840000033,25.32141304,26.86800957,25.04680252,450.1251526,405.8894348,22.94128227,25.96544838,70.15176392,79.39930725,400.3413391,1800.694336,0.411738187,99.10968018,9.982555389,-0.372384161,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667235565,0.002071622,300.0180096,298.471413,288.1110873,2.113958608,3.551507301,35.8341112,9.868662823,26.0947113,3.39321541,0.20343274,2.573427285,0.819788126,0.128468299,17.6392075,0.438485511,73.61764883,392.2588107,0.053815769
2608,13:35:33,19577.99999,0,28.64050181,0.218806609,178.0164563,2.068413108,0.977901958,26.86551094,6,1.420000017,1,2.840000033,25.32135582,26.86551094,25.04868317,450.1542969,405.9708557,22.94254494,25.96209335,70.15556335,79.38898468,400.3339233,1800.536987,0.185036168,99.10925293,9.982555389,-0.372384161,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667223206,0.002068413,300.0155109,298.4713558,288.0859115,2.115676325,3.550985635,35.82900213,9.86690878,26.09343338,3.392959009,0.203154645,2.573083677,0.819875333,0.128290857,17.643078,0.438495655,73.61590926,392.3565328,0.053736752
2609,13:35:37,19581.99999,0,28.5332877,0.218137789,178.2732489,2.065106102,0.97911602,26.86887169,6,1.420000017,1,2.840000033,25.32188988,26.86887169,25.04915619,450.0617065,406.0402832,22.94217682,25.95694542,70.15215302,79.37065125,400.3296814,1800.477051,0.172782481,99.10916901,9.982555389,-0.372384161,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667216136,0.002065106,300.0188717,298.4718899,288.0763217,2.116886752,3.551687311,35.8361123,9.879166884,26.09538078,3.393349741,0.202577962,2.57257129,0.82077845,0.127922913,17.66851356,0.43905311,73.58256941,392.4769248,0.053494932
Remark=,"""13:35:39 Lamp: ParIn ->  1800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:35:39 CO2 Mixer: CO2R -> 450 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:35:39 Coolers: Tblock -> 25.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:35:39 Flow: Fixed -> 400 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:36:23 098""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
